strategy,date,direction,entry_time,exit_time,entry_underlying,exit_underlying,entry_premium,exit_premium,qty,gross_pnl,fees,net_pnl,reason,setup,symbol,instrument,regime,segment
rsi_bounce,2025-08-19,bullish,10:40,,3547.9,3553.9,3547.9,3553.9,23,138.0,108.67,29.33,RSI5_50,S1,TITAN-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,10:55,,3624.0,3629.0,3624.0,3629.0,22,110.0,107.25,2.75,RSI5_50,S1,LT-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,11:15,,1071.6,1071.7,1071.6,1071.7,77,7.700000000010505,109.28,-101.58,RSI5_50,S1,JSWSTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,10:45,,335.0,335.25,335.0,335.25,247,61.75,109.49,-47.74,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,11:05,,1918.0,1917.9,1918.0,1917.9,43,-4.299999999996089,109.24,-113.54,RSI5_50,S1,BHARTIARTL-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,12:25,,531.85,532.45,531.85,532.45,156,93.60000000000355,109.66,-16.06,RSI5_50,S1,JSWENERGY-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,12:05,,6121.5,6087.0,6121.5,6087.0,13,-448.5,106.87,-555.37,TIME75,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,13:20,,1560.5,1560.9,1560.5,1560.9,53,21.20000000000482,109.45,-88.25,RSI5_50,S1,CIPLA-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,13:50,,334.7,334.55,334.7,334.55,247,-37.049999999994384,109.38,-146.43,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-08-19,bullish,13:20,,3657.0,3651.0,3657.0,3651.0,22,-132.0,107.67,-239.67,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_15min,2025-08-19,bullish,14:00,,378.4,379.05,378.4,379.05,219,142.35000000000747,109.62,32.73,S3_VWAP,S3,BEL-EQ,equity,BULL,all
rsi_15min,2025-08-19,bullish,13:50,,5951.0,5950.0,5951.0,5950.0,13,-13.0,105.4,-118.4,S3_EXIT,S3,EICHERMOT-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,10:20,,1956.6,1957.0,1956.6,1957.0,42,16.80000000000382,109.05,-92.25,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,10:55,,887.55,888.7,887.55,888.7,93,106.95000000000846,109.37,-2.42,RSI5_50,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:00,,990.0,990.6,990.0,990.6,83,49.80000000000189,109.04,-59.24,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:05,,614.5,615.4,614.5,615.4,135,121.49999999999693,109.68,11.82,RSI5_50,S1,SHRIRAMFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:05,,3362.5,3366.8,3362.5,3366.8,24,59.79999999999927,127.97,-68.17,RSI5_50,S1,M&M-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:20,,1086.0,1085.1,1086.0,1085.1,76,-68.40000000000691,109.27,-177.67,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:45,,828.1,828.55,828.1,828.55,100,44.99999999999318,109.53,-64.53,RSI5_50,S1,SBIN-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:50,,120.28,120.34,120.28,120.34,690,41.40000000000157,109.68,-68.28,RSI5_50,S1,ADANIPOWER-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,11:55,,245.56,245.65,245.56,245.65,338,30.420000000001153,109.68,-79.26,RSI5_50,S1,BANKBARODA-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,12:00,,1951.8,1951.2,1951.8,1951.2,42,-25.19999999999618,108.88,-134.08,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,13:30,,8820.5,8831.0,8820.5,8831.0,9,74.5,126.99,-52.49,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-20,bullish,13:25,,1367.4,1369.6,1367.4,1369.6,60,59.999999999989086,129.0,-69.0,RSI5_50,S1,ADANIPORTS-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,10:25,,771.0,771.0,771.0,771.0,107,0.0,109.27,-109.27,RSI5_50,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,10:30,,123.65,123.76,123.65,123.76,671,73.80999999999962,109.66,-35.85,RSI5_50,S1,SAIL-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,10:25,,340.5,339.0,340.5,339.0,243,-364.5,109.29,-473.79,TIME75,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,11:40,,107.38,107.43,107.38,107.43,772,38.60000000000878,109.6,-71.0,RSI5_50,S1,PNB-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,12:05,,1439.3,1438.2,1439.3,1438.2,57,-62.699999999994816,108.9,-171.6,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,11:40,,285.65,284.9,285.65,284.9,290,-217.5,109.43,-326.93,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,12:30,,616.95,617.9,616.95,617.9,134,127.29999999999086,109.46,17.84,RSI5_50,S1,SHRIRAMFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,12:45,,1079.7,1081.3,1079.7,1081.3,76,121.59999999999309,109.0,12.6,RSI5_50,S1,JSWSTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:00,,161.66,161.82,161.66,161.82,513,82.07999999999825,109.64,-27.56,RSI5_50,S1,TATASTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,12:00,,8723.0,8650.0,8723.0,8650.0,9,-657.0,105.95,-762.95,TIME75,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:25,,119.29,119.4,119.29,119.4,695,76.4499999999996,109.62,-33.17,RSI5_50,S1,ADANIPOWER-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:30,,6015.5,6017.0,6015.5,6017.0,13,19.5,106.05,-86.55,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:35,,1077.3,1076.9,1077.3,1076.9,77,-30.799999999989495,109.59,-140.39,RSI5_50,S1,JSWSTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:35,,1931.8,1929.8,1931.8,1929.8,42,-84.0,108.21,-192.21,RSI5_50,S1,BHARTIARTL-EQ,equity,BULL,all
rsi_bounce,2025-08-21,bullish,13:55,,239.19,238.49,239.19,238.49,347,-242.89999999999606,109.54,-352.44,HARD_3PM,S1,ONGC-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,10:15,,1057.5,1058.4,1057.5,1058.4,78,70.2000000000071,109.3,-39.1,RSI5_50,S1,JSWSTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,10:25,,978.95,981.75,978.95,981.75,84,235.19999999999618,109.19,126.01,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,10:35,,1503.1,1500.1,1503.1,1500.1,55,-165.0,109.32,-274.32,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,10:25,,400.2,399.95,400.2,399.95,207,-51.75,109.52,-161.27,TIME75,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,11:15,,515.0,516.0,515.0,516.0,161,161.0,109.67,51.33,RSI5_50,S1,JSWENERGY-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,11:40,,614.9,615.4,614.9,615.4,134,67.0,109.23,-42.23,RSI5_50,S1,SHRIRAMFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,11:05,,399.32,398.72,399.32,398.72,207,-124.19999999999294,109.33,-233.53,RSI5_50,S1,KOTAKBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,12:20,,374.25,374.35,374.25,374.35,221,22.100000000005025,109.45,-87.35,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,13:20,,2818.2,2820.4,2818.2,2820.4,29,63.80000000000791,108.73,-44.93,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,12:20,,323.35,322.7,323.35,322.7,256,-166.40000000000873,109.41,-275.81,TIME75,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-22,bullish,13:00,,3628.67,3621.0,3628.67,3621.0,22,-168.7400000000016,107.19,-275.93,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_15min,2025-08-22,bullish,11:20,,1920.1,1923.5,1920.1,1923.5,43,146.2000000000039,109.39,36.81,S3_RSI50,S3,BHARTIARTL-EQ,equity,BULL,all
rsi_15min,2025-08-22,bullish,11:20,,1414.9,1414.6,1414.9,1414.6,58,-17.40000000001055,108.93,-126.33,S3_RSI50,S3,RELIANCE-EQ,equity,BULL,all
rsi_15min,2025-08-22,bullish,11:20,,2820.9,2821.0,2820.9,2821.0,29,2.8999999999973625,108.76,-105.86,S3_TIME75,S3,GRASIM-EQ,equity,BULL,all
rsi_15min,2025-08-22,bullish,11:40,,241.92,241.43,241.92,241.43,343,-168.06999999999337,109.56,-277.63,S3_TIME75,S3,BANKBARODA-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,10:15,,2806.1,2805.6,2806.1,2805.6,29,-14.5,108.43,-122.93,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,10:15,,899.15,900.6,899.15,900.6,92,133.40000000000418,109.51,23.89,RSI5_50,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,10:15,,1424.5,1425.3,1424.5,1425.3,58,46.39999999999736,109.38,-62.98,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,10:35,,1336.7,1339.1,1336.7,1339.1,62,148.79999999999154,109.63,39.17,RSI5_50,S1,ADANIPORTS-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,10:30,,8666.5,8659.5,8666.5,8659.5,9,-63.0,105.87,-168.87,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,11:15,,8659.5,8657.5,8659.5,8657.5,9,-18.0,105.83,-123.83,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,11:45,,118.3,118.45,118.3,118.45,701,105.15000000000398,109.66,-4.51,RSI5_50,S1,ADANIPOWER-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,11:40,,318.95,319.0,318.95,319.0,260,13.000000000002956,109.61,-96.61,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,12:40,,1597.2,1600.2,1597.2,1600.2,51,153.0,128.56,24.44,RSI5_50,S1,CIPLA-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,13:10,,1529.6,1528.3,1529.6,1528.3,54,-70.19999999999754,109.32,-179.52,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,13:50,,1643.7,1643.3,1643.7,1643.3,50,-20.000000000004547,109.03,-129.03,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-08-25,bullish,13:45,,5571.0,5566.5,5571.0,5566.5,14,-63.0,105.87,-168.87,RSI5_50,S1,BRITANNIA-EQ,equity,BULL,all
rsi_15min,2025-08-25,bullish,14:05,,338.35,338.55,338.35,338.55,245,48.999999999997215,109.6,-60.6,S3_RSI50,S3,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,10:35,,1518.2,1519.4,1518.2,1519.4,54,64.80000000000246,108.92,-44.12,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,10:25,,374.5,373.9,374.5,373.9,221,-132.60000000000502,109.41,-242.01,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,10:35,,605.85,605.05,605.85,605.05,136,-108.80000000000928,109.15,-217.95,RSI5_50,S1,SHRIRAMFIN-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,11:00,,103.89,103.9,103.89,103.9,798,7.9800000000040825,109.58,-101.6,RSI5_50,S1,PNB-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,10:50,,1397.4,1396.9,1397.4,1396.9,59,-29.5,109.22,-138.72,TIME75,S1,RELIANCE-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,11:20,,889.8,886.1,889.8,886.1,93,-344.09999999999366,109.3,-453.4,TIME75,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,12:15,,8768.0,8775.5,8768.0,8775.5,9,110.0,126.62,-16.62,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,12:45,,1417.5,1417.0,1417.5,1417.0,58,-29.0,109.04,-138.04,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,12:10,,1319.8,1319.7,1319.8,1319.7,62,-6.199999999994361,108.77,-114.97,TIME75,S1,ADANIPORTS-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,13:25,,280.7,280.9,280.7,280.9,295,58.999999999996646,109.53,-50.53,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,13:05,,773.6,775.3,773.6,775.3,107,181.8999999999927,109.57,72.33,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,12:55,,5256.0,5200.5,5256.0,5200.5,15,-832.5,106.12,-938.62,TIME75,S1,LTM-EQ,equity,BULL,all
rsi_bounce,2025-08-26,bullish,13:55,,119.27,118.89,119.27,118.89,695,-264.09999999999684,109.45,-373.55,RSI5_50,S1,ADANIPOWER-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,10:20,,1568.1,1572.4,1568.1,1572.4,52,223.60000000000946,108.66,114.94,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,10:20,,1069.0,1070.3,1069.0,1070.3,77,100.0999999999965,109.18,-9.08,RSI5_50,S1,TATACONSUM-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,11:30,,1503.7,1506.1,1503.7,1506.1,55,131.9999999999925,109.5,22.5,RSI5_50,S1,INFY-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,11:55,,505.75,504.85,505.75,504.85,164,14.1000000000015,129.54,-115.44,RSI5_50,S1,JSWENERGY-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,12:20,,3504.33,3507.33,3504.33,3507.33,23,155.71000000000095,127.88,27.83,RSI5_50,S1,TRENT-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,12:30,,1502.0,1501.8,1502.0,1501.8,55,-11.000000000002501,109.35,-120.35,RSI5_50,S1,INFY-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,13:00,,778.7,778.9,778.7,778.9,106,21.19999999999277,109.32,-88.12,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,12:20,,154.73,153.7,154.73,153.7,536,-166.87999999999514,129.34,-296.22,TIME75,S1,TATASTEEL-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,13:45,,101.6,101.72,101.6,101.72,816,97.92000000000371,109.63,-11.71,RSI5_50,S1,PNB-EQ,equity,BULL,all
rsi_bounce,2025-08-28,bullish,13:30,,2499.0,2494.8,2499.0,2494.8,33,-138.599999999994,109.18,-247.78,TIME75,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_15min,2025-08-28,bullish,13:40,,6157.5,6165.0,6157.5,6165.0,13,97.5,107.48,-9.98,S3_RSI50,S3,EICHERMOT-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,10:15,,1577.1,1581.2,1577.1,1581.2,52,213.2000000000071,109.0,104.2,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,10:15,,2498.7,2504.0,2498.7,2504.0,33,174.900000000006,109.33,65.57,RSI5_50,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,10:15,,1151.9,1153.3,1151.9,1153.3,72,100.79999999999018,109.66,-8.86,RSI5_50,S1,NESTLEIND-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,11:00,,957.4,957.9,957.4,957.9,86,43.0,109.18,-66.18,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,12:00,,2780.0,2782.8,2780.0,2782.8,29,81.20000000000528,107.9,-26.7,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,12:30,,249.68,249.87,249.68,249.87,332,63.079999999999245,109.6,-46.52,RSI5_50,S1,WIPRO-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,12:40,,375.75,376.25,375.75,376.25,220,110.0,109.44,0.56,RSI5_50,S1,COALINDIA-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,12:50,,6107.0,6120.5,6107.0,6120.5,13,175.5,107.02,68.48,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,12:30,,744.3,741.15,744.3,741.15,111,-85.64999999999748,129.19,-214.84,TIME75,S1,INDUSINDBK-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,13:20,,12649.0,12634.0,12649.0,12634.0,6,-90.0,104.27,-194.27,RSI5_50,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,13:55,,8645.5,8647.5,8645.5,8647.5,9,18.0,105.76,-87.76,RSI5_50,S1,BAJAJ-AUTO-EQ,equity,BULL,all
rsi_bounce,2025-08-29,bullish,13:15,,1919.0,1914.7,1919.0,1914.7,43,-184.89999999999804,109.2,-294.1,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_15min,2025-08-29,bullish,13:50,,2654.3,2660.1,2654.3,2660.1,31,179.79999999999154,109.2,70.6,S3_RSI50,S3,HINDUNILVR-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:20,,251.16,251.23,251.16,251.23,330,23.09999999999775,109.58,-86.48,RSI5_50,S1,WIPRO-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:20,,3624.6,3627.2,3624.6,3627.2,22,57.199999999998,107.23,-50.03,RSI5_50,S1,TITAN-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:20,,3585.3,3594.9,3585.3,3594.9,23,220.7999999999979,109.36,111.44,RSI5_50,S1,LT-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:45,,329.75,330.2,329.75,330.2,251,195.44999999999885,129.53,65.92,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:35,,1583.0,1584.0,1583.0,1584.0,52,52.0,109.16,-57.16,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,11:50,,1349.1,1349.8,1349.1,1349.8,61,42.700000000002774,109.15,-66.45,RSI5_50,S1,RELIANCE-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,10:45,,407.9,405.25,407.9,405.25,203,-537.9499999999954,109.24,-647.19,TIME75,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,11:35,,1895.1,1893.7,1895.1,1893.7,43,-17.699999999992997,128.5,-146.2,RSI5_50,S1,BHARTIARTL-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,12:15,,3626.1,3627.0,3626.1,3627.0,22,19.800000000002,107.23,-87.43,RSI5_50,S1,TITAN-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,11:55,,391.66,391.48,391.66,391.48,211,-37.98000000000144,109.36,-147.34,RSI5_50,S1,KOTAKBANK-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,12:00,,1593.0,1589.8,1593.0,1589.8,52,-166.40000000000236,109.45,-275.85,RSI5_50,S1,CIPLA-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,12:45,,780.0,780.7,780.0,780.7,106,71.05000000000052,129.46,-58.41,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-09-01,bullish,13:05,,710.2,710.6,710.2,710.6,116,25.699999999992656,129.22,-103.52,RSI5_50,S1,HINDALCO-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,10:40,,12743.0,12759.0,12743.0,12759.0,6,96.0,104.77,-8.77,RSI5_50,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,10:55,,788.1,787.2,788.1,787.2,105,-94.49999999999761,109.42,-203.92,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,11:30,,121.1,121.23,121.1,121.23,685,89.05000000000662,109.66,-20.61,RSI5_50,S1,ADANIPOWER-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,11:05,,1900.4,1897.0,1900.4,1897.0,43,-146.2000000000039,108.61,-254.81,RSI5_50,S1,BHARTIARTL-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,11:50,,891.75,892.2,891.75,892.2,93,41.85000000000423,109.62,-67.77,RSI5_50,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,12:25,,1403.8,1404.1,1403.8,1404.1,59,17.699999999997317,109.53,-91.83,RSI5_50,S1,ICICIBANK-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,12:25,,1561.1,1561.0,1561.1,1561.0,53,-5.29999999999518,109.46,-114.76,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,12:30,,2549.5,2551.1,2549.5,2551.1,32,51.19999999999709,108.62,-57.42,RSI5_50,S1,ASIANPAINT-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,12:20,,405.65,405.65,405.65,405.65,204,0.0,109.47,-109.47,RSI5_50,S1,ITC-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,13:25,,313.2,313.5,313.2,313.5,265,79.50000000000301,109.7,-30.2,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,12:55,,721.35,719.7,721.35,719.7,115,-41.399999999998954,129.52,-170.92,RSI5_50,S1,HINDALCO-EQ,equity,BULL,all
rsi_bounce,2025-09-02,bullish,13:25,,102.99,102.88,102.99,102.88,805,-88.54999999999954,109.53,-198.08,TIME75,S1,PNB-EQ,equity,BULL,all
rsi_15min,2025-09-02,bullish,11:25,,322.25,322.8,322.25,322.8,257,141.35000000000292,109.58,31.77,S3_RSI50,S3,ETERNAL-EQ,equity,BULL,all
rsi_15min,2025-09-02,bullish,13:35,,3131.7,3110.2,3131.7,3110.2,26,-559.0,108.19,-667.19,S3_SL,S3,TCS-EQ,equity,BULL,all
rsi_15min,2025-09-02,bullish,14:10,,1561.7,1564.2,1561.7,1564.2,53,132.5,109.54,22.96,S3_VWAP,S3,SUNPHARMA-EQ,equity,BULL,all
rsi_15min,2025-09-02,bullish,14:10,,12732.0,12692.0,12732.0,12692.0,6,-240.0,104.57,-344.57,S3_EXIT,S3,ULTRACEMCO-EQ,equity,BULL,all
rsi_15min,2025-09-02,bullish,14:20,,1262.2,1262.1,1262.2,1262.1,65,-6.500000000008868,108.93,-115.43,S3_EXIT,S3,DRREDDY-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,10:35,,725.9,726.3,725.9,726.3,114,45.59999999999741,109.49,-63.89,RSI5_50,S1,HINDALCO-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,10:45,,1333.5,1334.4,1333.5,1334.4,62,55.80000000000564,109.45,-53.65,RSI5_50,S1,ADANIPORTS-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,10:25,,250.3,249.7,250.3,249.7,331,-198.60000000000753,109.45,-308.05,RSI5_50,S1,WIPRO-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,10:50,,310.1,310.95,310.1,310.95,267,226.9499999999909,109.6,117.35,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,11:15,,5158.5,5156.5,5158.5,5156.5,16,-32.0,109.29,-141.29,RSI5_50,S1,LTM-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,11:15,,3576.1,3576.4,3576.1,3576.4,23,6.900000000004184,109.09,-102.19,RSI5_50,S1,LT-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,11:05,,237.75,237.45,237.75,237.45,349,-104.70000000000397,109.58,-214.28,RSI5_50,S1,BANKBARODA-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,11:50,,1951.6,1955.3,1951.6,1955.3,42,155.4000000000019,108.95,46.45,RSI5_50,S1,BAJAJFINSV-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,12:10,,1196.7,1196.9,1196.7,1196.9,69,13.800000000003138,109.34,-95.54,RSI5_50,S1,NESTLEIND-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,12:30,,6144.5,6136.5,6144.5,6136.5,13,-13.0,127.25,-140.25,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,13:00,,1804.8,1805.5,1804.8,1805.5,45,63.900000000003274,128.33,-64.43,RSI5_50,S1,SBILIFE-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,13:00,,249.38,249.6,249.38,249.6,332,73.03999999999962,109.53,-36.49,RSI5_50,S1,WIPRO-EQ,equity,BULL,all
rsi_bounce,2025-09-03,bullish,13:15,,12712.0,12697.0,12712.0,12697.0,6,-90.0,104.55,-194.55,RSI5_50,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_15min,2025-09-03,bullish,11:15,,3092.2,3094.0,3092.2,3094.0,26,46.80000000000473,107.72,-60.92,S3_RSI50,S3,TCS-EQ,equity,BULL,all
rsi_15min,2025-09-03,bullish,13:40,,5149.0,5152.0,5149.0,5152.0,16,48.0,109.22,-61.22,S3_RSI50,S3,LTM-EQ,equity,BULL,all
rsi_bounce,2025-09-04,bullish,10:15,,284.3,284.55,284.3,284.55,291,72.75,109.49,-36.74,RSI5_50,S1,POWERGRID-EQ,equity,BULL,all
rsi_bounce,2025-09-04,bullish,10:15,,1500.2,1500.3,1500.2,1500.3,55,5.499999999994998,109.28,-103.78,RSI5_50,S1,TECHM-EQ,equity,BULL,all
rsi_bounce,2025-09-04,bullish,10:45,,1360.7,1362.3,1360.7,1362.3,60,95.99999999999454,108.69,-12.69,RSI5_50,S1,RELIANCE-EQ,equity,BULL,all
rsi_bounce,2025-09-04,bullish,10:15,,812.3,811.15,812.3,811.15,102,-117.29999999999768,109.49,-226.79,TIME75,S1,SBIN-EQ,equity,BULL,all
